generation,best_fitness,mean_fitness,neuron_count,synapse_count
60,329,-46.773584,7,8
61,329,-58.953987,7,8
62,386,-46.738458,7,8
63,386,-62.111209,7,8
64,386,-61.504945,7,8
65,386,-60.606568,7,8
66,386,-53.474432,7,8
67,386,-27.37918,7,8
68,386,-31.739448,7,8
69,386,-55.086053,7,8
70,386,-38.258848,7,8
71,386,-41.736923,7,8
72,442,-38.590114,7,8
73,442,-41.324725,7,8
74,461,-32.219999,7,8
75,461,-29.164875,7,8
76,461,6.511791,7,8
77,461,-7.659748,7,8
78,461,-20.310172,7,8
79,461,-17.279887,7,8
80,461,-9.95537,7,8
81,461,-15.27419,7,8
82,461,-23.142643,7,8
83,461,-37.507344,7,8
84,461,-23.975371,7,8
85,461,16.160337,7,8
86,461,34.474877,7,8
87,461,13.613801,7,8
88,461,-27.18381,7,8
89,461,-30.69321,7,8
90,461,-44.537045,7,8
91,461,-2.1642,7,8
92,461,-32.474677,7,8
93,461,-42.093526,7,8
94,461,8.874852,7,8
95,461,23.008258,7,8
96,461,32.09973,7,8
97,461,28.027306,7,8
98,461,35.304557,7,8
99,461,-4.543179,7,8
100,461,-12.814273,7,8
101,461,-18.489312,7,8
102,461,-14.584815,7,8
103,461,5.893536,7,8
104,465,-3.993893,7,8
105,465,-29.956209,7,8
106,465,-26.619495,7,8
107,465,-49.703396,7,8
108,465,-45.967711,7,8
109,465,-42.192799,7,8
110,465,-16.752851,7,8
111,465,-14.849124,7,8
112,465,-15.78265,7,8
113,465,-17.636696,7,8
114,465,4.935272,7,8
115,465,35.891653,7,8
116,465,-5.483615,7,8
117,465,2.976182,7,8
118,465,8.404954,7,8
119,465,-15.363961,7,8
120,465,-47.030023,7,8
121,465,-58.396606,7,8
122,465,-51.718761,7,8
123,465,-41.907722,7,8
124,465,-54.752558,7,8
125,465,-57.171204,7,8
126,465,-57.145947,7,8
127,465,-43.89502,7,8
128,470,-24.324023,7,8
129,470,-8.113077,7,8
130,470,-14.541124,7,8
131,470,14.028021,7,8
132,470,38.548899,7,8
133,470,36.316229,7,8
134,470,11.111604,7,8
135,470,29.988657,7,8
136,470,39.032409,7,8
137,470,34.992729,7,8
138,470,34.383492,7,8
139,470,56.332481,7,8
140,470,52.988436,7,8
141,470,44.719652,7,8
142,470,44.794142,7,8
143,470,38.715464,7,8
144,470,52.500871,7,8
145,470,65.679182,7,8
146,470,104.507301,7,8
147,470,121.452523,7,8
148,470,77.068977,7,8
149,470,152.640601,7,8
150,470,204.699609,7,8
151,470,168.316454,7,8
152,470,212.011749,7,8
153,470,131.900807,7,8
154,470,133.787124,7,8
155,470,156.588466,7,8
156,470,163.580879,7,8
157,470,138.695538,7,8
158,470,152.590005,7,8
159,470,100.723915,7,8
160,470,134.004029,7,8
161,470,124.572716,7,8
162,470,214.833562,7,8
163,470,146.950188,7,8
164,470,38.81101,7,8
165,470,10.174506,7,8
166,470,14.142285,7,8
167,470,24.062846,7,8
168,470,10.883447,7,8
169,470,12.019984,7,8
170,470,14.185497,7,8
171,470,42.931429,7,8
172,470,35.398471,7,8
173,470,77.099509,7,8
174,470,82.295176,7,8
175,470,137.262905,7,8
176,470,157.742685,7,8
177,470,160.830971,7,8
178,470,183.147797,7,8
179,470,211.78053,7,8
180,470,193.152541,7,8
181,470,195.541525,7,8
182,470,233.415924,7,8
183,470,197.272691,7,8
184,470,119.186658,7,8
185,470,149.585966,7,8
186,470,117.172406,7,8
187,470,116.420157,7,8
188,470,121.1446,7,8
189,470,86.451783,7,8
190,470,108.420674,7,8
191,470,124.127501,7,8
192,470,214.623681,7,8
193,470,204.154303,7,8
194,470,118.841426,7,8
195,470,88.252601,7,8
196,470,83.57616,7,8
197,470,40.608253,7,8
198,470,53.788391,7,8
199,470,57.75111,7,8
200,470,50.305606,7,8
201,470,39.058557,7,8
202,470,37.185591,7,8
203,470,75.597515,7,8
204,470,81.72372,7,8
205,470,117.44549,7,8
206,470,130.337286,7,8
207,470,140.664517,7,8
208,470,108.535935,7,8
209,470,96.389878,7,8
210,470,135.335598,7,8
211,470,138.723415,7,8
212,470,162.33953,7,8
213,470,163.422802,7,8
214,470,196.247726,7,8
215,470,179.464656,7,8
216,470,132.358407,7,8
217,470,113.090522,7,8
218,470,127.929344,7,8
219,470,150.395964,7,8
220,470,133.523216,7,8
221,470,131.56738,7,8
222,470,73.173333,7,8
223,470,82.594798,7,8
224,470,98.667606,7,8
225,471,168.470449,7,8
226,471,144.790762,7,8
227,471,175.497811,7,8
228,471,171.923971,7,8
229,471,189.168793,7,8
230,471,179.046665,7,8
231,471,159.632525,7,8
232,471,150.718279,7,8
233,471,192.163756,7,8
234,471,205.359264,7,8
235,471,156.009822,7,8
236,471,163.697416,7,8
237,471,137.490459,7,8
238,471,163.712988,7,8
239,471,153.035793,7,8
240,471,166.991206,7,8
241,471,161.102544,7,8
242,471,137.645306,7,8
243,471,144.520933,7,8
244,471,147.373929,7,8
245,471,86.523719,7,8
246,471,163.97391,7,8
247,471,196.596006,7,8
248,471,157.561878,7,8
249,471,177.07207,7,8
250,471,170.769597,7,8
251,471,127.37044,7,8
252,471,119.141556,7,8
253,471,144.593875,7,8
254,471,180.175405,7,8
255,471,121.933431,7,8
256,471,181.943161,7,8
257,471,227.53713,7,8
258,471,204.174065,7,8
259,471,134.423773,7,8
260,471,170.711605,7,8
261,471,135.464626,7,8
262,471,183.995339,7,8
263,471,172.204708,7,8
264,471,244.351887,7,8
265,471,249.271085,7,8
266,471,213.969577,7,8
267,471,210.021873,7,8
268,471,207.883586,7,8
269,471,207.699308,7,8
270,471,159.756865,7,8
271,471,118.950306,7,8
272,471,167.694378,7,8
273,471,212.947379,7,8
274,471,145.301386,7,8
275,471,172.381056,7,8
276,471,180.51714,7,8
277,471,205.826696,7,8
278,471,178.54847,7,8
279,471,183.934106,7,8
280,471,148.20806,7,8
281,471,208.417386,7,8
282,471,149.684772,7,8
283,471,194.999188,7,8
284,471,165.334095,7,8
285,471,225.798176,7,8
286,471,221.82255,7,8
287,471,269.879194,7,8
288,471,218.881863,7,8
289,471,204.450427,7,8
290,471,164.284503,7,8
291,471,187.638756,7,8
292,471,190.437533,7,8
293,471,157.620249,7,8
294,471,219.438266,7,8
295,471,131.301198,7,8
296,471,212.166242,7,8
297,471,210.020216,7,8
298,471,247.877933,7,8
299,471,223.556343,7,8
