generation,best_fitness,mean_fitness,neuron_count,synapse_count
120,0.820311,0,12,30
121,0.820311,0,12,30
122,0.820712,0,12,30
123,0.821574,0,12,30
124,0.82163,0,12,30
125,0.822903,0,12,30
126,0.823558,0,12,30
127,0.823558,0,12,30
128,0.823565,0,12,30
129,0.82358,0,12,30
130,0.82377,0,12,30
131,0.823863,0,12,30
132,0.82402,0,12,30
133,0.82402,0,12,30
134,0.824021,0,12,30
135,0.824024,0,12,30
136,0.824056,0,12,30
137,0.82411,0,12,30
138,0.824285,0,12,30
139,0.824438,0,12,30
140,0.82452,0,12,30
141,0.824564,0,13,34
142,0.824572,0,13,34
143,0.824583,0,13,34
144,0.824616,0,13,34
145,0.82469,0,13,34
146,0.824725,0,13,34
147,0.824835,0,13,34
148,0.824954,0,13,34
149,0.825088,0,13,34
150,0.826053,0,13,34
151,0.830428,0,13,34
152,0.830428,0,13,34
153,0.830428,0,13,34
154,0.830428,0,13,34
155,0.830428,0,13,34
156,0.830428,0,13,34
157,0.830428,0,13,34
158,0.830484,0,13,34
159,0.830571,0,13,34
160,0.830571,0,13,34
161,0.830602,0,13,34
162,0.830958,0,13,34
163,0.831021,0,13,34
164,0.831207,0,13,34
165,0.831614,0,13,34
166,0.832103,0,13,34
167,0.833041,0,13,34
168,0.834516,0,13,34
169,0.835389,0,15,39
170,0.836664,0,15,39
171,0.836664,0,15,39
172,0.836675,0,15,39
173,0.836675,0,15,39
174,0.83683,0,15,39
175,0.837588,0,15,39
176,0.837588,0,15,39
177,0.837603,0,15,39
178,0.837806,0,15,39
179,0.837806,0,15,39
180,0.837806,0,15,39
181,0.838269,0,15,39
182,0.891516,0,15,39
183,0.913326,0,15,39
184,0.919928,0,15,39
185,0.921354,0,15,39
186,0.921756,0,15,39
187,0.921861,0,15,39
188,0.921861,0,15,39
189,0.922112,0,15,39
190,0.922112,0,15,39
191,0.922421,0,15,39
192,0.922976,0,15,39
193,0.92316,0,15,39
194,0.923299,0,15,39
195,0.923651,0,15,39
196,0.923651,0,15,39
197,0.923666,0,16,41
198,0.923666,0,16,41
199,0.923672,0,16,41
200,0.923747,0,16,41
201,0.923747,0,16,41
202,0.923925,0,16,41
203,0.923925,0,16,41
204,0.924697,0,16,41
205,0.924938,0,16,41
206,0.92529,0,16,41
207,0.927423,0,16,41
208,0.930586,0,16,41
209,0.930586,0,16,41
210,0.930586,0,16,41
211,0.930586,0,16,41
212,0.930724,0,16,41
213,0.930724,0,16,41
214,0.930806,0,16,41
215,0.930821,0,16,41
216,0.930925,0,16,41
217,0.931032,0,16,41
218,0.931109,0,16,41
219,0.931309,0,16,41
220,0.931334,0,16,41
221,0.931448,0,16,41
222,0.931721,0,16,41
223,0.931869,0,16,41
224,0.932071,0,16,41
225,0.932156,0,16,42
226,0.932698,0,16,42
227,0.933164,0,16,42
228,0.933376,0,16,42
229,0.933999,0,16,42
230,0.933999,0,16,42
231,0.933999,0,16,42
232,0.933999,0,16,42
233,0.934056,0,16,42
234,0.936674,0,16,42
235,0.9368,0,16,42
236,0.9368,0,16,42
237,0.9368,0,16,42
238,0.936819,0,16,42
239,0.936935,0,16,42
240,0.937438,0,16,42
241,0.937438,0,16,42
242,0.937502,0,16,42
243,0.937516,0,16,42
244,0.937547,0,16,42
245,0.937583,0,16,42
246,0.937602,0,16,42
247,0.938529,0,16,42
248,0.938553,0,16,42
249,0.938755,0,16,42
250,0.93889,0,16,42
251,0.939093,0,16,42
252,0.93926,0,16,42
253,0.939458,0,15,41
254,0.939458,0,15,41
255,0.939458,0,15,41
256,0.939458,0,15,41
257,0.939458,0,15,41
258,0.939458,0,15,41
259,0.939459,0,15,41
260,0.939467,0,15,41
261,0.939482,0,15,41
262,0.939509,0,15,41
263,0.939557,0,15,41
264,0.939677,0,15,41
265,0.94001,0,15,41
266,0.940434,0,15,41
267,0.940663,0,15,41
268,0.940663,0,15,41
269,0.940666,0,15,41
270,0.940669,0,15,41
271,0.940681,0,15,41
272,0.940698,0,15,41
273,0.940725,0,15,41
274,0.940725,0,15,41
275,0.940738,0,15,41
276,0.940756,0,15,41
277,0.940786,0,15,41
278,0.940837,0,15,41
279,0.940895,0,15,41
280,0.940904,0,15,41
281,0.940936,0,14,38
282,0.940936,0,14,38
283,0.940941,0,14,38
284,0.940941,0,14,38
285,0.940941,0,14,38
286,0.940941,0,14,38
287,0.940941,0,14,38
288,0.940941,0,14,38
289,0.940941,0,14,38
290,0.940941,0,14,38
291,0.940941,0,14,38
292,0.940941,0,14,38
293,0.940941,0,14,38
294,0.941053,0,14,38
295,0.941053,0,14,38
296,0.941076,0,14,38
297,0.941082,0,14,38
298,0.941086,0,14,38
299,0.941091,0,14,38
300,0.941097,0,14,38
301,0.941107,0,14,38
302,0.941125,0,14,38
303,0.941142,0,14,38
304,0.941142,0,14,38
305,0.941155,0,14,38
306,0.941155,0,14,38
307,0.941155,0,14,38
308,0.941155,0,14,38
309,0.941239,0,14,39
310,0.941287,0,14,39
311,0.941311,0,14,39
312,0.94132,0,14,39
313,0.941324,0,14,39
314,0.941329,0,14,39
315,0.941329,0,14,39
316,0.941329,0,14,39
317,0.941329,0,14,39
318,0.941331,0,14,39
319,0.941333,0,14,39
320,0.941338,0,14,39
321,0.941348,0,14,39
322,0.941378,0,14,39
323,0.941429,0,14,39
324,0.941562,0,14,39
325,0.941737,0,14,39
326,0.9418,0,14,39
327,0.9418,0,14,39
328,0.9418,0,14,39
329,0.941803,0,14,39
330,0.941804,0,14,39
331,0.941804,0,14,39
332,0.941805,0,14,39
333,0.941805,0,14,39
334,0.941805,0,14,39
335,0.941805,0,14,39
336,0.941805,0,14,39
337,0.941805,0,14,39
338,0.941805,0,14,39
339,0.941805,0,14,39
340,0.941805,0,14,39
341,0.941805,0,14,39
342,0.941805,0,14,39
343,0.941805,0,14,39
344,0.941805,0,14,39
345,0.941805,0,14,39
346,0.941805,0,14,39
347,0.941805,0,14,39
348,0.941805,0,14,39
349,0.941805,0,14,39
350,0.941805,0,14,39
351,0.941805,0,14,39
352,0.941805,0,14,39
353,0.941805,0,14,39
354,0.941805,0,14,39
355,0.941805,0,14,39
356,0.941805,0,14,39
357,0.941805,0,14,39
358,0.941805,0,14,39
359,0.941805,0,14,39
360,0.941805,0,14,39
361,0.941805,0,14,39
362,0.941869,0,14,39
363,0.941869,0,14,39
364,0.941914,0,14,39
365,0.941914,0,15,42
366,0.94193,0,15,42
367,0.94193,0,15,42
368,0.94193,0,15,42
369,0.94193,0,15,42
370,0.94193,0,15,42
371,0.941931,0,15,42
372,0.941931,0,15,42
373,0.941932,0,15,42
374,0.941932,0,15,42
375,0.94195,0,15,42
376,0.941966,0,15,42
377,0.941966,0,15,42
378,0.941966,0,15,42
379,0.941966,0,15,42
380,0.941968,0,15,42
381,0.941968,0,15,42
382,0.941969,0,15,42
383,0.941969,0,15,42
384,0.941969,0,15,42
385,0.941969,0,15,42
386,0.944308,0,15,42
387,0.944429,0,15,42
388,0.944783,0,15,42
389,0.945221,0,15,42
390,0.94621,0,15,42
391,0.946546,0,15,42
392,0.94679,0,15,42
393,0.94679,0,15,42
394,0.947014,0,15,42
395,0.947014,0,15,42
396,0.947025,0,15,42
397,0.947048,0,15,42
398,0.947101,0,15,42
399,0.947179,0,15,42
400,0.947423,0,15,42
401,0.948704,0,15,42
402,0.948704,0,15,42
403,0.948725,0,15,42
404,0.948751,0,15,42
405,0.948783,0,15,42
406,0.948839,0,15,42
407,0.948839,0,15,42
408,0.948839,0,15,42
409,0.948839,0,15,42
410,0.948839,0,15,42
411,0.948839,0,15,42
412,0.948839,0,15,42
413,0.948839,0,15,42
414,0.949205,0,15,42
415,0.949205,0,15,42
416,0.949205,0,15,42
417,0.949288,0,15,42
418,0.9494,0,15,42
419,0.949454,0,15,42
420,0.95012,0,15,42
421,0.95018,0,16,45
422,0.951025,0,16,45
423,0.951127,0,16,45
424,0.951234,0,16,45
425,0.951287,0,16,45
426,0.951362,0,16,45
427,0.95153,0,16,45
428,0.951664,0,16,45
429,0.951695,0,16,45
430,0.951697,0,16,45
431,0.951702,0,16,45
432,0.951715,0,16,45
433,0.955773,0,16,45
434,0.955773,0,16,45
435,0.955852,0,16,45
436,0.956064,0,16,45
437,0.956135,0,16,45
438,0.956137,0,16,45
439,0.956137,0,16,45
440,0.95614,0,16,45
441,0.95614,0,16,45
442,0.956972,0,16,45
443,0.956972,0,16,45
444,0.956972,0,16,45
445,0.956973,0,16,45
446,0.957832,0,16,45
447,0.957832,0,16,45
448,0.957832,0,16,45
449,0.958631,0,15,45
450,0.958631,0,15,45
451,0.958645,0,15,45
452,0.958662,0,15,45
453,0.958715,0,15,45
454,0.958794,0,15,45
455,0.958937,0,15,45
456,0.95928,0,15,45
457,0.959512,0,15,45
458,0.959837,0,15,45
459,0.960392,0,15,45
460,0.960525,0,15,45
461,0.960525,0,15,45
462,0.960525,0,15,45
463,0.960525,0,15,45
464,0.960525,0,15,45
465,0.960525,0,15,45
466,0.960525,0,15,45
467,0.960525,0,15,45
468,0.960525,0,15,45
469,0.960525,0,15,45
470,0.960525,0,15,45
471,0.960525,0,15,45
472,0.960525,0,15,45
473,0.960525,0,15,45
474,0.960525,0,15,45
475,0.960525,0,15,45
476,0.960525,0,15,45
477,0.960525,0,15,45
478,0.960525,0,15,45
479,0.960526,0,15,45
480,0.960527,0,15,45
481,0.960568,0,15,45
482,0.960573,0,15,45
483,0.960583,0,15,45
484,0.960773,0,15,45
485,0.960827,0,15,45
486,0.960827,0,15,45
487,0.960827,0,15,45
488,0.960827,0,15,45
489,0.960827,0,15,45
490,0.960827,0,15,45
491,0.960827,0,15,45
492,0.960827,0,15,45
493,0.960827,0,15,45
494,0.960827,0,15,45
495,0.960827,0,15,45
496,0.960827,0,15,45
497,0.960827,0,15,45
498,0.960892,0,15,45
499,0.960892,0,15,45
500,0.960895,0,15,45
501,0.960903,0,15,45
502,0.960904,0,15,45
503,0.960909,0,15,45
504,0.960917,0,15,45
505,0.960923,0,16,47
506,0.960943,0,16,47
507,0.960952,0,16,47
508,0.960954,0,16,47
509,0.960959,0,16,47
510,0.960963,0,16,47
511,0.960963,0,16,47
512,0.960978,0,16,47
513,0.961001,0,16,47
514,0.961035,0,16,47
515,0.9611,0,16,47
516,0.961123,0,16,47
517,0.961123,0,16,47
518,0.961123,0,16,47
519,0.961123,0,16,47
520,0.961124,0,16,47
521,0.961125,0,16,47
522,0.961138,0,16,47
523,0.961146,0,16,47
524,0.961184,0,16,47
525,0.961256,0,16,47
526,0.961438,0,16,47
527,0.96151,0,16,47
528,0.96152,0,16,47
529,0.96152,0,16,47
530,0.96152,0,16,47
531,0.96152,0,16,47
532,0.96152,0,16,47
533,0.96152,0,16,47
534,0.96152,0,16,47
535,0.961528,0,16,47
536,0.961538,0,16,47
537,0.961547,0,16,47
538,0.961557,0,16,47
539,0.961557,0,16,47
540,0.961557,0,16,47
541,0.961557,0,16,47
542,0.961557,0,16,47
543,0.961557,0,16,47
544,0.961557,0,16,47
545,0.961557,0,16,47
546,0.961558,0,16,47
547,0.961558,0,16,47
548,0.961562,0,16,47
549,0.961565,0,16,47
550,0.961617,0,16,47
551,0.961617,0,16,47
552,0.961618,0,16,47
553,0.96162,0,16,47
554,0.961629,0,16,47
555,0.961631,0,16,47
556,0.961638,0,16,47
557,0.961651,0,16,47
558,0.961655,0,16,47
559,0.961655,0,16,47
560,0.961655,0,16,47
561,0.961655,0,16,47
562,0.961655,0,16,47
563,0.961657,0,16,47
564,0.961679,0,16,47
565,0.961681,0,16,47
566,0.961681,0,16,47
567,0.961681,0,16,47
568,0.961681,0,16,47
569,0.961682,0,16,47
570,0.961684,0,16,47
571,0.96169,0,16,47
572,0.961699,0,16,47
573,0.96172,0,16,47
574,0.961757,0,16,47
575,0.961794,0,16,47
576,0.961794,0,16,47
577,0.961803,0,16,47
578,0.961808,0,16,47
579,0.961814,0,16,47
580,0.961816,0,16,47
581,0.961818,0,16,47
582,0.96182,0,16,47
583,0.961822,0,16,47
584,0.961822,0,16,47
585,0.961822,0,16,47
586,0.961824,0,16,47
587,0.961825,0,16,47
588,0.961825,0,16,47
589,0.96184,0,17,49
590,0.96184,0,17,49
591,0.96184,0,17,49
592,0.96184,0,17,49
593,0.96184,0,17,49
594,0.96184,0,17,49
595,0.96184,0,17,49
596,0.96184,0,17,49
597,0.961841,0,17,49
598,0.961842,0,17,49
599,0.961843,0,17,49
600,0.961843,0,17,49
601,0.961843,0,17,49
602,0.961843,0,17,49
603,0.961843,0,18,51
