generation,best_fitness,mean_fitness,neuron_count,synapse_count
110,0.999743,0,5,4
111,0.999743,0,5,4
112,0.999743,0,5,4
113,0.999743,0,5,4
114,0.999743,0,5,4
115,0.999743,0,5,4
116,0.999743,0,5,4
117,0.999743,0,5,4
118,0.999743,0,5,4
119,0.999743,0,5,4
120,0.999743,0,5,4
121,0.999743,0,5,4
122,0.999743,0,5,4
123,0.999743,0,5,4
124,0.999743,0,5,4
125,0.999743,0,5,4
126,0.999743,0,5,4
127,0.999743,0,5,4
128,0.999743,0,5,4
129,0.999743,0,5,4
130,0.999743,0,5,4
131,0.999743,0,5,4
132,0.999743,0,5,4
133,0.999743,0,5,4
134,0.999743,0,5,4
135,0.999743,0,5,4
136,0.999743,0,5,4
137,0.999743,0,5,4
138,0.999743,0,5,4
139,0.999743,0,5,4
140,0.999743,0,5,4
141,0.999743,0,5,4
142,0.999743,0,5,4
143,0.999743,0,5,4
144,0.999743,0,5,4
145,0.999743,0,5,4
146,0.999743,0,5,4
147,0.999743,0,5,4
148,0.999743,0,5,4
149,0.999743,0,5,4
150,0.999743,0,5,4
151,0.999743,0,5,4
152,0.999743,0,5,4
153,0.999743,0,5,4
154,0.999743,0,5,4
155,0.999743,0,5,4
156,0.999743,0,5,4
157,0.999743,0,5,4
158,0.999743,0,5,4
159,0.999743,0,5,4
160,0.999743,0,5,4
161,0.999743,0,5,4
162,0.999743,0,5,4
163,0.999743,0,5,4
164,0.999743,0,5,4
165,0.999743,0,5,4
166,0.999743,0,5,4
167,0.999743,0,5,4
168,0.999743,0,5,4
169,0.999743,0,5,4
170,0.999743,0,5,4
171,0.999743,0,5,4
172,0.999743,0,5,4
173,0.999743,0,5,4
174,0.999743,0,5,4
175,0.999743,0,5,4
176,0.999743,0,5,4
177,0.999743,0,5,4
178,0.999743,0,5,4
179,0.999743,0,5,4
180,0.999743,0,5,4
181,0.999743,0,5,4
182,0.999743,0,5,4
183,0.999743,0,5,4
184,0.999743,0,5,4
185,0.999743,0,5,4
186,0.999743,0,5,4
187,0.999743,0,5,4
188,0.999743,0,5,4
189,0.999743,0,5,4
190,0.999743,0,5,4
191,0.999743,0,5,4
192,0.999743,0,5,4
193,0.999743,0,5,4
194,0.999743,0,5,4
195,0.999743,0,5,4
196,0.999743,0,5,4
197,0.999743,0,5,4
198,0.999743,0,5,4
199,0.999743,0,5,4
200,0.999743,0,5,4
201,0.999743,0,5,4
202,0.999743,0,5,4
203,0.999743,0,5,4
204,0.999743,0,5,4
205,0.999743,0,5,4
206,0.999743,0,5,4
207,0.999743,0,5,4
208,0.999743,0,5,4
209,0.999743,0,5,4
210,0.999743,0,5,4
211,0.999743,0,5,4
212,0.999743,0,5,4
213,0.999743,0,5,4
214,0.999743,0,5,4
215,0.999743,0,5,4
216,0.999743,0,5,4
217,0.999743,0,5,4
218,0.999743,0,5,4
219,0.999743,0,5,4
220,0.999743,0,5,4
221,0.999743,0,5,4
222,0.999743,0,5,4
223,0.999743,0,5,4
224,0.999743,0,5,4
225,0.999743,0,5,4
226,0.999743,0,5,4
227,0.999743,0,5,4
228,0.999743,0,5,4
229,0.999743,0,5,4
230,0.999743,0,5,4
231,0.999743,0,5,4
232,0.999743,0,5,4
233,0.999743,0,5,4
234,0.999743,0,5,4
235,0.999743,0,5,4
236,0.999743,0,5,4
237,0.999743,0,5,4
238,0.999743,0,5,4
239,0.999743,0,5,4
240,0.999743,0,5,4
241,0.999743,0,5,4
242,0.999743,0,5,4
243,0.999743,0,5,4
244,0.999743,0,5,4
245,0.999743,0,5,4
246,0.999743,0,5,4
247,0.999743,0,5,4
248,0.999743,0,5,4
249,0.999743,0,5,4
250,0.999743,0,5,4
251,0.999743,0,5,4
252,0.999743,0,5,4
253,0.999743,0,5,4
254,0.999743,0,5,4
255,0.999743,0,5,4
256,0.999743,0,5,4
257,0.999743,0,5,4
258,0.999743,0,5,4
259,0.999743,0,5,4
260,0.999743,0,5,4
261,0.999743,0,5,4
262,0.999743,0,5,4
263,0.999743,0,5,4
264,0.999743,0,5,4
265,0.999743,0,5,4
266,0.999743,0,5,4
267,0.999743,0,5,4
268,0.999743,0,5,4
269,0.999743,0,5,4
270,0.999743,0,5,4
271,0.999743,0,5,4
272,0.999743,0,5,4
273,0.999743,0,5,4
274,0.999743,0,5,4
275,0.999743,0,5,4
276,0.999743,0,5,4
277,0.999743,0,5,4
278,0.999743,0,5,4
279,0.999743,0,5,4
280,0.999743,0,5,4
281,0.999743,0,5,4
282,0.999743,0,5,4
283,0.999743,0,5,4
284,0.999743,0,5,4
285,0.999743,0,5,4
286,0.999743,0,5,4
287,0.999743,0,5,4
288,0.999743,0,5,4
289,0.999743,0,5,4
290,0.999743,0,5,4
291,0.999743,0,5,4
292,0.999743,0,5,4
293,0.999743,0,5,4
294,0.999743,0,5,4
295,0.999743,0,5,4
296,0.999743,0,5,4
297,0.999743,0,5,4
298,0.999743,0,5,4
299,0.999743,0,5,4
300,0.999743,0,5,4
301,0.999743,0,5,4
302,0.999743,0,5,4
303,0.999743,0,5,4
304,0.999743,0,5,4
305,0.999743,0,5,4
306,0.999743,0,5,4
307,0.999743,0,5,4
308,0.999743,0,5,4
309,0.999743,0,5,4
310,0.999743,0,5,4
311,0.999743,0,5,4
312,0.999743,0,5,4
313,0.999743,0,5,4
314,0.999743,0,5,4
315,0.999743,0,5,4
316,0.999743,0,5,4
317,0.999743,0,5,4
318,0.999743,0,5,4
319,0.999743,0,5,4
320,0.999743,0,5,4
321,0.999743,0,5,4
322,0.999743,0,5,4
323,0.999743,0,5,4
324,0.999743,0,5,4
325,0.999743,0,5,4
326,0.999743,0,5,4
327,0.999743,0,5,4
328,0.999743,0,5,4
329,0.999743,0,5,4
330,0.999743,0,5,4
331,0.999743,0,5,4
332,0.999743,0,5,4
333,0.999743,0,5,4
334,0.999743,0,5,4
335,0.999743,0,5,4
336,0.999743,0,5,4
337,0.999743,0,5,4
338,0.999743,0,5,4
339,0.999743,0,5,4
340,0.999743,0,5,4
341,0.999743,0,5,4
342,0.999743,0,5,4
343,0.999743,0,5,4
344,0.999743,0,5,4
345,0.999743,0,5,4
346,0.999743,0,5,4
347,0.999743,0,5,4
348,0.999743,0,5,4
349,0.999743,0,5,4
350,0.999743,0,5,4
351,0.999743,0,5,4
352,0.999743,0,5,4
353,0.999743,0,5,4
354,0.999743,0,5,4
355,0.999743,0,5,4
356,0.999743,0,5,4
357,0.999743,0,5,4
358,0.999743,0,5,4
359,0.999743,0,5,4
360,0.999743,0,5,4
361,0.999743,0,5,4
362,0.999743,0,5,4
363,0.999743,0,5,4
364,0.999743,0,5,4
365,0.999743,0,5,4
366,0.999743,0,5,4
367,0.999743,0,5,4
368,0.999743,0,5,4
369,0.999743,0,5,4
370,0.999743,0,5,4
371,0.999743,0,5,4
372,0.999743,0,5,4
373,0.999743,0,5,4
374,0.999743,0,5,4
375,0.999743,0,5,4
376,0.999743,0,5,4
377,0.999743,0,5,4
378,0.999743,0,5,4
379,0.999743,0,5,4
380,0.999743,0,5,4
381,0.999743,0,5,4
382,0.999743,0,5,4
383,0.999743,0,5,4
384,0.999743,0,5,4
385,0.999743,0,5,4
386,0.999743,0,5,4
387,0.999743,0,5,4
388,0.999743,0,5,4
389,0.999743,0,5,4
390,0.999743,0,5,4
391,0.999743,0,5,4
392,0.999743,0,5,4
393,0.999743,0,5,4
394,0.999743,0,5,4
395,0.999743,0,5,4
396,0.999743,0,5,4
397,0.999743,0,5,4
398,0.999743,0,5,4
399,0.999743,0,5,4
400,0.999743,0,5,4
401,0.999743,0,5,4
402,0.999743,0,5,4
403,0.999743,0,5,4
404,0.999743,0,5,4
405,0.999743,0,5,4
406,0.999743,0,5,4
407,0.999743,0,5,4
408,0.999743,0,5,4
409,0.999743,0,5,4
410,0.999743,0,5,4
411,0.999743,0,5,4
412,0.999743,0,5,4
413,0.999743,0,5,4
414,0.999743,0,5,4
415,0.999743,0,5,4
416,0.999743,0,5,4
417,0.999743,0,5,4
418,0.999743,0,5,4
419,0.999743,0,5,4
420,0.999743,0,5,4
421,0.999743,0,5,4
422,0.999743,0,5,4
423,0.999743,0,5,4
424,0.999743,0,5,4
425,0.999743,0,5,4
426,0.999743,0,5,4
427,0.999743,0,5,4
428,0.999743,0,5,4
429,0.999743,0,5,4
430,0.999743,0,5,4
431,0.999743,0,5,4
432,0.999743,0,5,4
433,0.999743,0,5,4
434,0.999743,0,5,4
435,0.999743,0,5,4
436,0.999743,0,5,4
437,0.999743,0,5,4
438,0.999743,0,5,4
439,0.999743,0,5,4
440,0.999743,0,5,4
441,0.999743,0,5,4
442,0.999743,0,5,4
443,0.999743,0,5,4
444,0.999743,0,5,4
445,0.999743,0,5,4
446,0.999743,0,5,4
447,0.999743,0,5,4
448,0.999743,0,5,4
449,0.999743,0,5,4
450,0.999743,0,5,4
451,0.999743,0,5,4
452,0.999743,0,5,4
453,0.999743,0,5,4
454,0.999743,0,5,4
455,0.999743,0,5,4
456,0.999743,0,5,4
457,0.999743,0,5,4
458,0.999743,0,5,4
459,0.999743,0,5,4
460,0.999743,0,5,4
461,0.999743,0,5,4
462,0.999743,0,5,4
463,0.999743,0,5,4
464,0.999743,0,5,4
465,0.999743,0,5,4
466,0.999743,0,5,4
467,0.999743,0,5,4
468,0.999743,0,5,4
469,0.999743,0,5,4
470,0.999743,0,5,4
471,0.999743,0,5,4
472,0.999743,0,5,4
473,0.999743,0,5,4
474,0.999743,0,5,4
475,0.999743,0,5,4
476,0.999743,0,5,4
477,0.999743,0,5,4
478,0.999743,0,5,4
479,0.999743,0,5,4
480,0.999743,0,5,4
481,0.999743,0,5,4
482,0.999743,0,5,4
483,0.999743,0,5,4
484,0.999743,0,5,4
485,0.999743,0,5,4
486,0.999743,0,5,4
487,0.999743,0,5,4
488,0.999743,0,5,4
489,0.999743,0,5,4
490,0.999743,0,5,4
491,0.999743,0,5,4
492,0.999743,0,5,4
493,0.999743,0,5,4
494,0.999743,0,5,4
495,0.999743,0,5,4
496,0.999743,0,5,4
497,0.999743,0,5,4
498,0.999743,0,5,4
499,0.999743,0,5,4
500,0.999743,0,5,4
501,0.999743,0,5,4
502,0.999743,0,5,4
503,0.999743,0,5,4
504,0.999743,0,5,4
505,0.999743,0,5,4
506,0.999743,0,5,4
507,0.999743,0,5,4
508,0.999743,0,5,4
509,0.999743,0,5,4
510,0.999743,0,5,4
511,0.999743,0,5,4
512,0.999743,0,5,4
513,0.999743,0,5,4
514,0.999743,0,5,4
515,0.999743,0,5,4
516,0.999743,0,5,4
517,0.999743,0,5,4
518,0.999743,0,5,4
519,0.999743,0,5,4
520,0.999743,0,5,4
521,0.999743,0,5,4
522,0.999743,0,5,4
523,0.999743,0,5,4
524,0.999743,0,5,4
525,0.999743,0,5,4
526,0.999743,0,5,4
527,0.999743,0,5,4
528,0.999743,0,5,4
529,0.999743,0,5,4
530,0.999743,0,5,4
531,0.999743,0,5,4
532,0.999743,0,5,4
533,0.999743,0,5,4
534,0.999743,0,5,4
535,0.999743,0,5,4
536,0.999743,0,5,4
537,0.999743,0,5,4
538,0.999743,0,5,4
539,0.999743,0,5,4
540,0.999743,0,5,4
541,0.999743,0,5,4
542,0.999743,0,5,4
543,0.999743,0,5,4
544,0.999743,0,5,4
545,0.999743,0,5,4
546,0.999743,0,5,4
547,0.999743,0,5,4
548,0.999743,0,5,4
549,0.999743,0,5,4
550,0.999743,0,5,4
551,0.999743,0,5,4
552,0.999743,0,5,4
553,0.999743,0,5,4
554,0.999743,0,5,4
555,0.999743,0,5,4
556,0.999743,0,5,4
557,0.999743,0,5,4
558,0.999743,0,5,4
559,0.999743,0,5,4
560,0.999743,0,5,4
561,0.999743,0,5,4
562,0.999743,0,5,4
563,0.999743,0,5,4
564,0.999743,0,5,4
565,0.999743,0,5,4
566,0.999743,0,5,4
567,0.999743,0,5,4
568,0.999743,0,5,4
569,0.999743,0,5,4
570,0.999743,0,5,4
571,0.999743,0,5,4
572,0.999743,0,5,4
573,0.999743,0,5,4
574,0.999743,0,5,4
575,0.999743,0,5,4
576,0.999743,0,5,4
577,0.999743,0,5,4
578,0.999743,0,5,4
579,0.999743,0,5,4
580,0.999743,0,5,4
581,0.999743,0,5,4
582,0.999743,0,5,4
583,0.999743,0,5,4
584,0.999743,0,5,4
585,0.999743,0,5,4
586,0.999743,0,5,4
587,0.999743,0,5,4
588,0.999743,0,5,4
589,0.999743,0,5,4
590,0.999743,0,5,4
591,0.999743,0,5,4
592,0.999743,0,5,4
593,0.999743,0,5,4
594,0.999743,0,5,4
595,0.999743,0,5,4
596,0.999743,0,5,4
597,0.999743,0,5,4
598,0.999743,0,5,4
599,0.999743,0,5,4
600,0.999743,0,5,4
601,0.999743,0,5,4
602,0.999743,0,5,4
603,0.999743,0,5,4
604,0.999743,0,5,4
605,0.999743,0,5,4
606,0.999743,0,5,4
607,0.999743,0,5,4
608,0.999743,0,5,4
609,0.999743,0,5,4
610,0.999743,0,5,4
611,0.999743,0,5,4
612,0.999743,0,5,4
613,0.999743,0,5,4
614,0.999743,0,5,4
615,0.999743,0,5,4
616,0.999743,0,5,4
617,0.999743,0,5,4
618,0.999743,0,5,4
619,0.999743,0,5,4
620,0.999743,0,5,4
621,0.999743,0,5,4
622,0.999743,0,5,4
623,0.999743,0,5,4
624,0.999743,0,5,4
625,0.999743,0,5,4
626,0.999743,0,5,4
627,0.999743,0,5,4
628,0.999743,0,5,4
629,0.999743,0,5,4
630,0.999743,0,5,4
631,0.999743,0,5,4
632,0.999743,0,5,4
633,0.999743,0,5,4
634,0.999743,0,5,4
635,0.999743,0,5,4
636,0.999743,0,5,4
637,0.999743,0,5,4
638,0.999743,0,5,4
639,0.999743,0,5,4
640,0.999743,0,5,4
641,0.999743,0,5,4
642,0.999743,0,5,4
643,0.999743,0,5,4
644,0.999743,0,5,4
645,0.999743,0,5,4
646,0.999743,0,5,4
647,0.999743,0,5,4
648,0.999743,0,5,4
649,0.999743,0,5,4
650,0.999743,0,5,4
651,0.999743,0,5,4
652,0.999743,0,5,4
653,0.999743,0,5,4
654,0.999743,0,5,4
655,0.999743,0,5,4
656,0.999743,0,5,4
657,0.999743,0,5,4
658,0.999743,0,5,4
659,0.999743,0,5,4
660,0.999743,0,5,4
661,0.999743,0,5,4
662,0.999743,0,5,4
663,0.999743,0,5,4
664,0.999743,0,5,4
665,0.999743,0,5,4
666,0.999743,0,5,4
667,0.999743,0,5,4
668,0.999743,0,5,4
669,0.999743,0,5,4
670,0.999743,0,5,4
671,0.999743,0,5,4
672,0.999743,0,5,4
673,0.999743,0,5,4
674,0.999743,0,5,4
675,0.999743,0,5,4
676,0.999743,0,5,4
677,0.999743,0,5,4
678,0.999743,0,5,4
679,0.999743,0,5,4
680,0.999743,0,5,4
681,0.999743,0,5,4
682,0.999743,0,5,4
683,0.999743,0,5,4
684,0.999743,0,5,4
685,0.999743,0,5,4
686,0.999743,0,5,4
687,0.999743,0,5,4
688,0.999743,0,5,4
689,0.999743,0,5,4
690,0.999743,0,5,4
691,0.999743,0,5,4
692,0.999743,0,5,4
693,0.999743,0,5,4
694,0.999743,0,5,4
695,0.999743,0,5,4
696,0.999743,0,5,4
697,0.999743,0,5,4
698,0.999743,0,5,4
699,0.999743,0,5,4
700,0.999743,0,5,4
701,0.999743,0,5,4
702,0.999743,0,5,4
703,0.999743,0,5,4
704,0.999743,0,5,4
705,0.999743,0,5,4
706,0.999743,0,5,4
707,0.999743,0,5,4
708,0.999743,0,5,4
709,0.999743,0,5,4
710,0.999743,0,5,4
711,0.999743,0,5,4
712,0.999743,0,5,4
713,0.999743,0,5,4
714,0.999743,0,5,4
715,0.999743,0,5,4
716,0.999743,0,5,4
717,0.999743,0,5,4
718,0.999743,0,5,4
719,0.999743,0,5,4
720,0.999743,0,5,4
721,0.999743,0,5,4
722,0.999743,0,5,4
723,0.999743,0,5,4
724,0.999743,0,5,4
725,0.999743,0,5,4
726,0.999743,0,5,4
727,0.999743,0,5,4
728,0.999743,0,5,4
729,0.999743,0,5,4
730,0.999743,0,5,4
731,0.999743,0,5,4
732,0.999743,0,5,4
733,0.999743,0,5,4
734,0.999743,0,5,4
735,0.999743,0,5,4
736,0.999743,0,5,4
737,0.999743,0,5,4
738,0.999743,0,5,4
739,0.999743,0,5,4
740,0.999743,0,5,4
741,0.999743,0,5,4
742,0.999743,0,5,4
743,0.999743,0,5,4
744,0.999743,0,5,4
745,0.999743,0,5,4
746,0.999743,0,5,4
747,0.999743,0,5,4
748,0.999743,0,5,4
749,0.999743,0,5,4
750,0.999743,0,5,4
751,0.999743,0,5,4
752,0.999743,0,5,4
753,0.999743,0,5,4
754,0.999743,0,5,4
755,0.999743,0,5,4
756,0.999743,0,5,4
757,0.999743,0,5,4
758,0.999743,0,5,4
759,0.999743,0,5,4
760,0.999743,0,5,4
761,0.999743,0,5,4
762,0.999743,0,5,4
763,0.999743,0,5,4
764,0.999743,0,5,4
765,0.999743,0,5,4
766,0.999743,0,5,4
767,0.999743,0,5,4
768,0.999743,0,5,4
769,0.999743,0,5,4
770,0.999743,0,5,4
771,0.999743,0,5,4
772,0.999743,0,5,4
773,0.999743,0,5,4
774,0.999743,0,5,4
775,0.999743,0,5,4
776,0.999743,0,5,4
777,0.999743,0,5,4
778,0.999743,0,5,4
779,0.999743,0,5,4
780,0.999743,0,5,4
781,0.999743,0,5,4
782,0.999743,0,5,4
783,0.999743,0,5,4
784,0.999743,0,5,4
785,0.999743,0,5,4
786,0.999743,0,5,4
787,0.999743,0,5,4
788,0.999743,0,5,4
789,0.999743,0,5,4
790,0.999743,0,5,4
791,0.999743,0,5,4
792,0.999743,0,5,4
793,0.999743,0,5,4
794,0.999743,0,5,4
795,0.999743,0,5,4
796,0.999743,0,5,4
797,0.999743,0,5,4
798,0.999743,0,5,4
799,0.999743,0,5,4
800,0.999743,0,5,4
801,0.999743,0,5,4
802,0.999743,0,5,4
803,0.999743,0,5,4
804,0.999743,0,5,4
805,0.999743,0,5,4
806,0.999743,0,5,4
807,0.999743,0,5,4
808,0.999743,0,5,4
809,0.999743,0,5,4
810,0.999743,0,5,4
811,0.999743,0,5,4
812,0.999743,0,5,4
813,0.999743,0,5,4
814,0.999743,0,5,4
815,0.999743,0,5,4
816,0.999743,0,5,4
817,0.999743,0,5,4
818,0.999743,0,5,4
819,0.999743,0,5,4
820,0.999743,0,5,4
821,0.999743,0,5,4
822,0.999743,0,5,4
823,0.999743,0,5,4
824,0.999743,0,5,4
825,0.999743,0,5,4
826,0.999743,0,5,4
827,0.999743,0,5,4
828,0.999743,0,5,4
829,0.999743,0,5,4
830,0.999743,0,5,4
831,0.999743,0,5,4
832,0.999743,0,5,4
833,0.999743,0,5,4
834,0.999743,0,5,4
835,0.999743,0,5,4
836,0.999743,0,5,4
837,0.999743,0,5,4
838,0.999743,0,5,4
839,0.999743,0,5,4
840,0.999743,0,5,4
841,0.999743,0,5,4
842,0.999743,0,5,4
843,0.999743,0,5,4
844,0.999743,0,5,4
845,0.999743,0,5,4
846,0.999743,0,5,4
847,0.999743,0,5,4
848,0.999743,0,5,4
849,0.999743,0,5,4
850,0.999743,0,5,4
851,0.999743,0,5,4
852,0.999743,0,5,4
853,0.999743,0,5,4
854,0.999743,0,5,4
855,0.999743,0,5,4
856,0.999743,0,5,4
857,0.999743,0,5,4
858,0.999743,0,5,4
859,0.999743,0,5,4
860,0.999743,0,5,4
861,0.999743,0,5,4
862,0.999743,0,5,4
863,0.999743,0,5,4
864,0.999743,0,5,4
865,0.999743,0,5,4
866,0.999743,0,5,4
867,0.999743,0,5,4
868,0.999743,0,5,4
869,0.999743,0,5,4
870,0.999743,0,5,4
871,0.999743,0,5,4
872,0.999743,0,5,4
873,0.999743,0,5,4
874,0.999743,0,5,4
875,0.999743,0,5,4
876,0.999743,0,5,4
877,0.999743,0,5,4
878,0.999743,0,5,4
879,0.999743,0,5,4
880,0.999743,0,5,4
881,0.999743,0,5,4
882,0.999743,0,5,4
883,0.999743,0,5,4
884,0.999743,0,5,4
885,0.999743,0,5,4
886,0.999743,0,5,4
887,0.999743,0,5,4
888,0.999743,0,5,4
889,0.999743,0,5,4
890,0.999743,0,5,4
891,0.999743,0,5,4
892,0.999743,0,5,4
893,0.999743,0,5,4
894,0.999743,0,5,4
895,0.999743,0,5,4
896,0.999743,0,5,4
897,0.999743,0,5,4
898,0.999743,0,5,4
899,0.999743,0,5,4
900,0.999743,0,5,4
901,0.999743,0,5,4
902,0.999743,0,5,4
903,0.999743,0,5,4
